pl_name,hostname,sy_snum,pl_rade,pl_bmassj,st_spectype,sy_dist
"KMT-2021-BLG-1689L b","KMT-2021-BLG-1689L",1,,0.14473219,,7200.00000000
"TOI-5704 b","TOI-5704",1,3.22740000,,,89.63700000
"Kepler-912 b","Kepler-912",1,2.80000000,,,2004.72000000
"TOI-5713 b","TOI-5713",1,1.77000000,,"M3.5+/-0.5",40.86680000
"TOI-5716 b","TOI-5716",1,0.96000000,,,39.41220000
"TOI-5720 b","TOI-5720",1,1.09000000,0.01352931,"M3.5 +/- 1.0",35.82560000
"TOI-5726.01","TOI-5726",1,2.55400000,,,108.84800000
"TOI-5728 b","TOI-5728",1,1.31000000,,,54.70450000
"TOI-5734 b","TOI-5734",1,2.10000000,0.02863180,"K3-K4 V",32.51020000
"TOI-5736 b","TOI-5736",1,1.56000000,,,92.36040000
"Kepler-2000 b","Kepler-2000",1,2.73000000,,,320.58800000
"Kepler-913 b","Kepler-913",1,2.06000000,,,991.61800000
"GJ 896 A b","GJ 896 A",2,,2.26000000,"M3.5 V",6.26022000
"LP 890-9 c","LP 890-9",1,1.36700000,0.07960270,"M6 V",32.42980000
"Kepler-312 c","Kepler-312",1,3.15000000,,,797.72000000
"Wolf 327 b","Wolf 327",1,1.24000000,0.00796027,"M2.5 V",28.53210000
"Kepler-910 b","Kepler-910",1,0.82000000,,,400.28900000
"Kepler-914 b","Kepler-914",1,1.38000000,,,753.72300000
"TOI-5777 b","TOI-5777",1,3.09551273,,,114.27700000
"HD 105618 b","HD 105618",1,,0.08000000,,70.08370000
"HD 105618 c","HD 105618",1,,26.49100000,,70.08370000
"HD 109988 b","HD 109988",1,,21.82100000,,42.52790000
"HD 110537 b","HD 110537",1,,27.09900000,,45.08580000
"Kepler-909 b","Kepler-909",1,1.47000000,,,309.59600000
"HD 11112 b","HD 11112",1,,8.17600000,,44.38040000
"HD 111232 c","HD 111232",1,,18.06300000,,28.95710000
"HD 113337 c","HD 113337",3,,19.82100000,,36.18000000
"HD 11343 c","HIP 8541",2,,0.80400000,,155.12100000
"HD 11505 b","HD 11505",1,,7.89900000,,38.96790000
"HD 11506 d","HD 11506",1,,12.80000000,"G0 V",51.26100000
"HD 122562 c","HD 122562",1,,0.23000000,,53.25280000
"HD 125271 b","HD 125271",1,,10.90400000,,39.34660000
"HD 127506 b","HD 127506",1,,0.08600000,,22.52790000
"HD 135872 b","HD 135872",1,,5.48900000,,82.42510000
"HD 136118 b","HD 136118",1,,13.10200000,,51.43590000
"HD 13724 c","HD 13724",1,,0.16000000,,43.46500000
"HD 140901 b","HD 140901",1,,0.04900000,,15.25280000
"HD 140901 c","HD 140901",1,,1.80000000,"G7 IV",15.25280000
"HD 142 A d","HD 142",2,,0.26000000,,26.18530000
"HD 144899 b","HD 144899",1,,0.06400000,,115.66500000
"HD 149806 b","HD 149806",1,,12.59700000,,20.27270000
"HD 151450 b","HD 151450",1,,0.12100000,,43.60020000
"HD 151450 c","HD 151450",1,,5.14800000,,43.60020000
"HD 153557 b","HD 153557",1,,0.06400000,,17.94120000
"HD 153557 c","HD 153557",1,,0.05500000,,17.94120000
"HD 153557 d","HD 153557",1,,27.45400000,,17.94120000
"HD 155918 b","HD 155918",1,,0.02400000,,27.56100000
"HD 155918 c","HD 155918",1,,5.90900000,,27.56100000
"HD 156098 b","HD 156098",1,,0.05000000,,48.24900000
"HD 156098 c","HD 156098",1,,5.22800000,,48.24900000
"HD 168863 b","HD 168863",1,,6.78000000,,39.89790000
"HD 16905 b","HD 16905",1,,11.30000000,"K3 V",39.74010000
"HD 18143 b","HD 18143",1,,0.03400000,,22.52430000
"HD 18143 c","HD 18143",1,,9.99800000,,22.52430000
"Kepler-915 b","Kepler-915",1,1.50000000,,,849.03600000
"HD 188641 b","HD 188641",1,,29.36500000,,64.33990000
"HD 190228 b","HD 190228",1,,5.03000000,,62.71460000
"HD 194490 b","HD 194490",1,,11.20700000,,80.23490000
"HD 199509 b","HD 199509",1,,0.13600000,,24.30560000
"HD 204313 e","HD 204313",1,,15.31700000,,47.79450000
"HD 205158 b","HD 205158",1,,0.39200000,,86.61590000
"HD 213519 b","HD 213519",1,,0.02900000,,41.00140000
"HD 217786 c","HD 217786",2,,0.02300000,,55.48470000
"HD 217958 b","HD 217958",1,,0.52400000,,61.79570000
"HD 25912 b","HD 25912",1,,0.12000000,,49.16610000
"Kepler-916 b","Kepler-916",1,1.76000000,,,830.71200000
"HD 25912 c","HD 25912",1,,16.52700000,,49.16610000
"HD 28185 c","HD 28185",1,,6.00000000,,39.38090000
"HD 28192 b","HD 28192",1,,0.31400000,,49.80630000
"HD 29985 b","HD 29985",1,,5.47300000,,31.27070000
"HD 43197 c","HD 43197",1,,7.86800000,,62.41120000
"HD 457 b","HD 457",1,,26.57200000,,55.03750000
"HD 56957 b","HD 56957",1,,5.91800000,,61.49250000
"HD 62364 b","HD 62364",1,,18.77000000,"F7 V",53.11200000
"HD 62364 c","HD 62364",1,,24.93000000,,53.11200000
"HD 62549 b","HD 62549",1,,8.51900000,,49.33050000
"Kepler-50 b","Kepler-50",1,1.71000000,,,250.11000000
"HD 72659 c","HD 72659",1,,19.40000000,"G2 V",51.89490000
"HD 73267 c","HD 73267",1,,5.13100000,,50.40930000
"HD 80883 b","HD 80883",1,,5.50000000,,34.60110000
"HD 80913 b","HD 80913",1,,23.61400000,,61.36030000
"HD 81817 c","HD 81817",1,,22.60900000,,269.12600000
"HD 86065 b","HD 86065",1,,9.05300000,,40.36610000
"HD 88072 b","HD 88072",1,,7.90300000,,35.90980000
"HD 93351 b","HD 93351",1,,0.01100000,,56.16300000
"HD 93351 c","HD 93351",1,,13.07000000,,56.16300000
"HD 97037 b","HD 97037",1,,21.10500000,,32.41300000
"GJ 2030 b","GJ 2030",1,,0.01500000,,37.07880000
"GJ 2030 c","GJ 2030",1,,12.80300000,,37.07880000
"GJ 3222 b","GJ 3222",2,,0.03600000,,18.23817000
"GJ 680 b","GJ 680",2,,25.10000000,,9.67315000
"GJ 9714 b","GJ 9714",1,,9.40300000,,20.51210000
"HD 115404 A b","HD 115404 A",1,,0.09700000,,10.98160000
"HD 115404 A c","HD 115404 A",1,,10.31900000,,10.98160000
"HD 12235 b","HD 12235",1,,0.03300000,,31.76270000
"HD 12235 c","HD 12235",1,,9.86600000,,31.76270000
"HD 203387 b","HD 203387",1,,3.48000000,,61.74770000
"Kepler-408 b","Kepler-408",1,0.82000000,0.01573168,,88.78320000
"HD 203387 c","HD 203387",1,,7.48500000,,61.74770000
"HIP 19976 b","HIP 19976",2,,0.06800000,,40.27070000
"HIP 35965 b","HIP 35965",1,,8.14900000,,50.16770000
"HIP 55507 b","HIP 55507",1,,8.13500000,,25.48930000
"HIP 948 b","HIP 948",1,,20.60000000,,34.85230000
"OGLE-2019-BLG-1470L AB c","OGLE-2019-BLG-1470L A",2,,2.20000000,,5900.00000000
"TOI-5786 b","TOI-5786",2,8.54000000,0.22968369,,192.47500000
"TOI-5788 c","TOI-5788",1,2.27200000,0.02013665,,97.61400000
"TOI-5788 b","TOI-5788",1,1.52800000,0.01170443,,97.61400000
"TOI-5795 b","TOI-5795",1,5.62000000,0.07444269,"G3 V",156.53000000
"TOI-5799 b","TOI-5799",1,1.73300000,,"M2 V",27.81230000
"TOI-5800 b","TOI-5800",1,2.46000000,0.02989034,"K3 V",42.90520000
"HD 184010 b","HD 184010",1,,0.31000000,"K0 III-IV",60.79930000
"HD 184010 c","HD 184010",1,,0.30000000,"K0 III-IV",60.79930000
"HD 184010 d","HD 184010",1,,0.45000000,"K0 III-IV",60.79930000
"KIC 3526061 b","KIC 3526061",1,,18.15000000,,401.22900000
"NGTS-21 b","NGTS-21",1,14.90794433,2.36000000,"K3 V",592.89100000
"KMT-2021-BLG-1898L b","KMT-2021-BLG-1898L",1,,0.73000000,,6900.00000000
"HD 3167 e","HD 3167",1,,0.04688064,,47.28990000
"TOI-5803 b","TOI-5803",1,3.27320000,,,84.01260000
"Kepler-76 b","Kepler-76",1,15.24424000,2.01000000,,822.96000000
"TOI-5817 b","TOI-5817",2,3.08000000,0.03240742,"G2 IV-V",80.75420000
"TOI-969 c","TOI-969",1,,11.30000000,"K V",77.25540000
"OGLE-2017-BLG-1691L b","OGLE-2017-BLG-1691L",1,,0.04600000,,7290.00000000
"KMT-2021-BLG-0320L b","KMT-2021-BLG-0320L",1,,0.10000000,,6950.00000000
"KMT-2021-BLG-1303L b","KMT-2021-BLG-1303L",1,,0.38000000,,6280.00000000
"KMT-2021-BLG-1554L b","KMT-2021-BLG-1554L",1,,0.12000000,,7680.00000000
"Kepler-1762 b","Kepler-1762",1,2.76022913,,,1663.74000000
"HD 206893 b","HD 206893",1,,19.50000000,,40.75830000
"K2-411 b","K2-411",1,0.98980000,,,298.21900000
"K2-413 b","K2-413",1,0.75990000,,,285.16200000
"K2-413 c","K2-413",1,1.23270000,,,285.16200000
"K2-414 c","K2-414",1,1.92870000,,,260.03600000
"K2-414 b","K2-414",1,1.21900000,,,260.03600000
"K2-412 b","K2-412",1,2.11600000,,,654.08500000
"Kepler-1712 b","Kepler-1712",1,2.28372556,,,156.26400000
"Kepler-923 b","Kepler-923",1,1.38000000,,,1000.28000000
"NGTS-23 b","NGTS-23",1,14.20177855,0.61300000,"F9 V",1074.95000000
"NGTS-25 b","NGTS-25",1,11.46678726,0.63900000,"K0 V",521.23300000
"HD 191939 g","HD 191939",1,,0.04247575,"G9 V",53.60890000
"TOI-5882 b","TOI-5882",1,11.46678726,22.01000000,,416.10400000
"Kepler-924 b","Kepler-924",1,3.07000000,,,1053.04000000
"TOI-5916 b","TOI-5916",1,11.35469745,0.71300000,"M2&plusmn;0.5",199.72400000
"Kepler-1763 b","Kepler-1763",1,1.14651332,,,756.48600000
"TOI-5926 b","TOI-5926",1,7.56807148,,,275.10300000
"Kepler-4 b","Kepler-4",1,4.00200000,0.07700000,,487.91600000
"Kepler-925 b","Kepler-925",1,2.34000000,,,611.11500000
"TOI-5938 b","TOI-5938",1,3.82000000,,,114.03500000
"HD 167768 b","HD 167768",1,,0.85000000,"G8 III",107.21400000
"HD 114082 b","HD 114082",1,11.20898070,8.00000000,"F3 V",95.39060000
"KMT-2021-BLG-0119L b","KMT-2021-BLG-0119L",1,,5.52000000,,3130.00000000
"KMT-2021-BLG-0192L b","KMT-2021-BLG-0192L",1,,0.11000000,,5120.00000000
"KMT-2021-BLG-2294L b","KMT-2021-BLG-2294L",1,,0.07000000,,6800.00000000
"MOA-2019-BLG-008L b","MOA-2019-BLG-008L",1,,18.00000000,,2700.00000000
"HD 206893 c","HD 206893",1,,11.10000000,,40.75830000
"Kepler-926 b","Kepler-926",1,2.31000000,,,921.36100000
"TOI-1136 b","TOI-1136",1,,0.01101223,,84.53620000
"TOI-1136 g","TOI-1136",1,,0.01761957,,84.53620000
"TOI-6000 b","TOI-6000",1,0.94000000,,,75.76640000
"TOI-6002 b","TOI-6002",1,1.65000000,,"M3.5+/-0.5",32.02660000
"TOI-6008 b","TOI-6008",1,1.03000000,0.01258541,"M5.0",23.10080000
"KMT-2017-BLG-0673L b","KMT-2017-BLG-0673L",1,,3.67000000,,5080.00000000
"KMT-2019-BLG-0414L b","KMT-2019-BLG-0414L",1,,4.57000000,,4410.00000000
"GJ 1002 b","GJ 1002",1,,0.00339806,"M5.5 V",4.84867000
"GJ 1002 c","GJ 1002",1,,0.00427904,"M5.5 V",4.84867000
"KMT-2021-BLG-0240L b","KMT-2021-BLG-0240L",1,,0.21000000,,6600.00000000
"TOI-6016 b","TOI-6016",1,13.67495645,1.17000000,"F",364.71500000
"TOI-6019 b","TOI-6019",1,12.30000000,0.46880643,,260.34200000
"OGLE-2006-BLG-284L A b","OGLE-2006-BLG-284L A",2,,0.45307467,,4000.00000000
"KMT-2021-BLG-1077L b","KMT-2021-BLG-1077L",1,,0.22000000,"M V",8240.00000000
"KMT-2021-BLG-1077L c","KMT-2021-BLG-1077L",1,,0.25000000,"M V",8240.00000000
"MOA-2020-BLG-135L b","MOA-2020-BLG-135L",1,,0.03555378,,7900.00000000
"Kepler-138 e","Kepler-138",1,,0.00135293,,66.86240000
"TOI-1288 c","TOI-1288",1,,0.26964235,,114.86500000
"nu Oct A b","nu Oct A",2,,2.19000000,"K1 IV",21.19990000
"GJ 1151 c","GJ 1151",1,,0.03341426,"M 4.5V",8.03625000
"Proxima Cen d","Proxima Cen",3,,0.00081805,"M5.5 V",1.30119000
"TOI-6029 b","TOI-6029",1,14.39233122,1.63500000,,603.11900000
"TOI-6034 b","TOI-6034",2,11.92000000,0.79800000,,117.99200000
"TOI-6038 A b","TOI-6038 A",2,6.41000000,0.24698862,,179.14700000
"Kepler-927 b","Kepler-927",1,1.72000000,,,831.68500000
"TOI-6041 b","TOI-6041",1,4.55000000,0.09092957,"G7",72.47310000
"OGLE-2019-BLG-0468L b","OGLE-2019-BLG-0468L",1,,3.43000000,"G",4400.00000000
"OGLE-2019-BLG-0468L c","OGLE-2019-BLG-0468L",1,,10.22000000,"G",4400.00000000
"TOI-1669 b","TOI-1669",1,,0.60095321,,111.27600000
"TOI-1694 c","TOI-1694",1,,0.99600000,"K2 V - K3 V",124.68000000
"KMT-2017-BLG-1194L b","KMT-2017-BLG-1194L",1,,0.01113809,,4240.00000000
"KMT-2017-BLG-0428L b","KMT-2017-BLG-0428L",1,,0.01758811,,5400.00000000
"KMT-2019-BLG-1806L b","KMT-2019-BLG-1806L",1,,0.01469346,,6640.00000000
"KMT-2017-BLG-1003L b","KMT-2017-BLG-1003L",1,,0.01632957,,7090.00000000
"KMT-2019-BLG-1367L b","KMT-2019-BLG-1367L",1,,0.01283712,,4670.00000000
"OGLE-2017-BLG-1806L b","OGLE-2017-BLG-1806L",1,,0.01658127,,6400.00000000
"KMT-2016-BLG-1105L b","KMT-2016-BLG-1105L",1,,0.00729954,,5080.00000000
"OGLE-2019-BLG-1053L b","OGLE-2019-BLG-1053L",1,,0.00780295,,6800.00000000
"KMT-2019-BLG-0253L b","KMT-2019-BLG-0253L",1,,0.02894644,,4900.00000000
"OGLE-2018-BLG-0506L b","OGLE-2018-BLG-0506L",1,,0.05128554,,5600.00000000
"Kepler-1764 b","Kepler-1764",1,4.55527871,,,1542.48000000
"OGLE-2018-BLG-0516L b","OGLE-2018-BLG-0516L",1,,0.06324167,,7000.00000000
"OGLE-2019-BLG-1492L b","OGLE-2019-BLG-1492L",1,,0.11672965,,5600.00000000
"OGLE-2018-BLG-0977L b","OGLE-2018-BLG-0977L",1,,0.02013665,,6500.00000000
"KMT-2019-BLG-0953L b","KMT-2019-BLG-0953L",1,,0.04876845,,7200.00000000
"OGLE-2016-BLG-1093L b","OGLE-2016-BLG-1093L",1,,0.71000000,,8120.00000000
"KMT-2021-BLG-1391L b","KMT-2021-BLG-1391L",1,,0.01431590,,5720.00000000
"KMT-2021-BLG-1253L b","KMT-2021-BLG-1253L",1,,0.05993800,,6640.00000000
"KMT-2021-BLG-1372L b","KMT-2021-BLG-1372L",1,,0.19277698,,5970.00000000
"KMT-2021-BLG-0748L b","KMT-2021-BLG-0748L",1,,0.45000000,,6090.00000000
"KMT-2019-BLG-1042L b","KMT-2019-BLG-1042L",1,,0.19000000,,6600.00000000
"KMT-2019-BLG-1552L b","KMT-2019-BLG-1552L",1,,4.05000000,,4600.00000000
"KMT-2019-BLG-2974L b","KMT-2019-BLG-2974L",1,,0.28000000,,6100.00000000
"Kepler-928 b","Kepler-928",1,1.59000000,,,508.80900000
"TOI-6054.01","TOI-6054",1,2.64000000,0.03932940,,79.40700000
"TOI-6054.02","TOI-6054",1,2.82000000,0.02926107,,79.40700000
"Kepler-929 b","Kepler-929",1,1.11000000,,,1311.23000000
"Wolf 1069 b","Wolf 1069",1,,0.00396440,"M5.0 V",9.58341000
"L 363-38 b","L 363-38",1,,0.01469346,,10.22950000
"AF Lep b","AF Lep",1,,3.61000000,"F8",26.85640000
"TOI-6080 b","TOI-6080",1,3.32424168,,,188.18300000
"GJ 463 b","GJ 463",1,,1.64900000,"M3.0 V",18.35540000
"TIC 279401253 b","TIC 279401253",1,11.20898070,6.14000000,,285.58400000
"TIC 279401253 c","TIC 279401253",1,,8.02000000,,285.58400000
"HD 169142 b","HD 169142",1,,3.00000000,,113.60000000
"OGLE-2018-BLG-0799L b","OGLE-2018-BLG-0799L",1,,0.26000000,,4050.00000000
"TOI-4156 c","TOI-4156",1,2.92303762,,,213.71900000
"TOI-6086 b","TOI-6086",1,1.18000000,,"M3.0",31.45660000
"HD 18438 b","HD 18438",1,,21.00000000,"M2.5 III",224.14600000
"TOI-1338 c","TOI-1338 A",2,,0.23723493,,399.01700000
"Kepler-314 c","Kepler-314",1,2.90000000,,,268.88100000
"KMT-2021-BLG-0712L b","KMT-2021-BLG-0712L",1,,0.12015918,,3090.00000000
"KMT-2021-BLG-0909L b","KMT-2021-BLG-0909L",1,,1.26000000,,6480.00000000
"KMT-2021-BLG-2478L b","KMT-2021-BLG-2478L",1,,0.90000000,,2970.00000000
"KMT-2021-BLG-1105L b","KMT-2021-BLG-1105L",1,,1.30000000,,4540.00000000
"K2-415 b","K2-415",1,1.01500000,0.02359764,"M5 V",21.81820000
"TOI-1533 c","TOI-1533",1,7.50000000,0.11515648,,100.05100000
"WASP-84 c","WASP-84",1,1.95000000,0.04800000,"K0",100.58800000
"TOI-6109 c","TOI-6109",1,4.83260000,,"G3",151.73800000
"PZ Tel b","PZ Tel",1,,27.00000000,"G9 IV",47.06480000
"KMT-2018-BLG-0030L b","KMT-2018-BLG-0030L",1,,1.45000000,,6480.00000000
"KMT-2018-BLG-0087L b","KMT-2018-BLG-0087L",1,,0.23000000,,7020.00000000
"KMT-2018-BLG-0247L b","KMT-2018-BLG-0247L",1,,2.11000000,,6760.00000000
"Kepler-930 b","Kepler-930",1,2.13000000,,,848.39600000
"OGLE-2018-BLG-0298L b","OGLE-2018-BLG-0298L",1,,0.14000000,,6540.00000000
"KMT-2018-BLG-2602L b","KMT-2018-BLG-2602L",1,,1.15000000,,4310.00000000
"OGLE-2018-BLG-1119L b","OGLE-2018-BLG-1119L",1,,0.91000000,,5760.00000000
"WASP-149 b","WASP-149",1,15.24421375,0.99100000,,211.73000000
"TOI-6130 b","TOI-6130",1,14.34749530,1.05000000,"F",220.88200000
"WASP-155 b","WASP-155",1,13.45077684,0.87100000,,399.63000000
"Kepler-931 b","Kepler-931",1,1.33000000,,,
"WASP-102 b","WASP-102",1,14.90794433,0.62200000,,535.68900000
"Kepler-485 b","Kepler-485",1,14.41000000,,,1140.95000000
"Kepler-1650 b","Kepler-1650",1,0.96000000,,,134.39700000
"Kepler-1765 b","Kepler-1765",1,2.49508857,,,764.45600000
"Kepler-1670 b","Kepler-1670",1,3.35648010,,,2065.98000000
"Kepler-932 b","Kepler-932",1,1.37000000,,,465.61200000
"TOI-6223 b","TOI-6223",1,5.07000000,,"M0 V",133.12200000
"Kepler-315 b","Kepler-315",1,3.77000000,,,1160.63000000
"Gliese 12 b","Gliese 12",1,0.93000000,0.00298903,,12.21000000
"TOI-6255 b","TOI-6255",1,1.07900000,0.00453075,,20.31670000
"Kepler-933 b","Kepler-933",1,2.46000000,,,1017.20000000
"HIP 99770 b","HIP 99770",1,,17.00000000,,40.07650000
"Kepler-68 e","Kepler-68",2,,0.27200000,,144.16600000
"Kepler-454 d","Kepler-454",2,,2.31000000,,230.86900000
"K2-312 c","HD 80653",1,,5.29000000,"G0 V",109.86000000
"Kepler-10 d","Kepler-10",1,,0.03775622,,185.50600000
"Kepler-934 b","Kepler-934",1,2.09000000,,,608.73800000
"Kepler-104 c","Kepler-104",2,3.13000000,,,400.78500000
"Kepler-507 b","Kepler-507",1,1.30000000,,,391.64400000
"K2-2016-BLG-0005L b","K2-2016-BLG-0005L",1,,1.10000000,,5200.00000000
"WISE J033605.05-014350.4 b","WISE J033605.05-014350.4",1,,8.25000000,,
"OGLE-2018-BLG-1126L b","OGLE-2018-BLG-1126L",1,,0.05600000,,5700.00000000
"OGLE-2018-BLG-1647L b","OGLE-2018-BLG-1647L",1,,0.97000000,,7880.00000000
"OGLE-2018-BLG-1367L b","OGLE-2018-BLG-1367L",1,,0.95000000,,5370.00000000
"OGLE-2018-BLG-0932L b","OGLE-2018-BLG-0932L",1,,0.89000000,,6620.00000000
"OGLE-2018-BLG-1212L b","OGLE-2018-BLG-1212L",1,,0.20000000,,1550.00000000
"TOI-815 c","TOI-815",2,2.62000000,0.07393927,"K3 V",59.71170000
"WASP-193 b","WASP-193",2,14.78464554,0.11200000,,362.08700000
"Kepler-316 c","Kepler-316",1,1.16000000,,,384.93800000
"HD 101581 c","HIP 56998",1,0.99000000,,,12.77810000
"HD 101581 b","HIP 56998",1,0.95600000,,,12.77810000
"TOI-6281 b","TOI-6281",1,1.92416074,,,57.74510000
"LP 791-18 d","LP 791-18",1,1.03200000,0.00286318,"M(6.1 +/- 0.7) V",26.49270000
"Kepler-1766 b","Kepler-1766",1,2.27904508,,,501.22900000
"TOI-6303 b","TOI-6303",1,11.59000000,7.84000000,,152.21900000
"Kepler-935 b","Kepler-935",1,1.35000000,,,471.78200000
"Kepler-936 b","Kepler-936",1,1.45000000,,,823.39900000
"Kepler-937 b","Kepler-937",1,3.72000000,,,1571.46000000
"TOI-6324 b","TOI-6324",1,1.05900000,0.00368123,,20.54880000
"TOI-6330 b","TOI-6330",1,10.89000000,10.00000000,,139.04200000
"Kepler-1767 b","Kepler-1767",1,3.01299077,,,820.50600000
"Kepler-938 b","Kepler-938",1,2.22000000,,,1182.05000000
"Kepler-939 b","Kepler-939",1,1.75000000,,,2093.62000000
"Kepler-940 b","Kepler-940",1,3.34000000,,,1260.78000000
"TOI-6383 A b","TOI-6383 A",2,11.29000000,1.04000000,"M3",171.31900000
"Kepler-941 b","Kepler-941",1,3.08000000,,,1088.36000000
"TOI-6393 b","TOI-6393",1,2.75958542,,,186.22900000
"Kepler-917 b","Kepler-917",1,1.91000000,,,3460.51000000
"TOI-6420 b","TOI-6420",1,11.93756445,8.20000000,,634.71200000
"NGTS-33 b","NGTS-33",1,18.38272835,3.63000000,,437.85500000
"TOI-6448 b","TOI-6448",1,8.47398941,,,386.87900000
"Kepler-918 b","Kepler-918",1,1.74000000,,,1025.03000000
"KMT-2022-BLG-0440L b","KMT-2022-BLG-0440L",1,,0.04845382,,3500.00000000
"KMT-2019-BLG-0298L b","KMT-2019-BLG-0298L",1,,1.81000000,,6710.00000000
"KMT-2019-BLG-1216L b","KMT-2019-BLG-1216L",1,,0.09400000,,2740.00000000
"KMT-2019-BLG-2783L b","KMT-2019-BLG-2783L",1,,1.16000000,,5910.00000000
"OGLE-2019-BLG-0249L b","OGLE-2019-BLG-0249L",1,,7.12000000,,6370.00000000
"OGLE-2019-BLG-0679L b","OGLE-2019-BLG-0679L",1,,3.34000000,,5630.00000000
"HD 207496 b","HD 207496",1,2.25000000,0.01919275,"K2.5 V",23.60600000
"Kepler-919 b","Kepler-919",1,2.25000000,,,1119.87000000
"K2-416 b","K2-416",1,2.66000000,5.20000000,"M V",120.31100000
"K2-417 b","K2-417",1,3.31000000,2.20000000,"M V",94.04240000
"MOA-2020-BLG-208L b","MOA-2020-BLG-208L",1,,0.14473219,,7490.00000000
"HD 167677 b","HD 167677",1,,2.85000000,"G5 V",54.32580000
"HD 89839 b","HD 89839",1,,3.76586854,,57.30630000
"HD 165131 b","HD 165131",1,,18.70000000,"G3/5 V",57.42630000
"HD 15906 c","HD 15906",1,2.93000000,,"K V",45.56210000
"TOI-4010 e","TOI-4010",1,,2.17727549,"K V",177.50400000
"GJ 328 c","GJ 328",1,,0.06733193,"M0.0",20.52660000
"HIP 54597 b","HIP 54597",1,,2.40000000,"K5 V",39.74290000
"BD-210397 b","BD-210397",1,,0.70000000,"K7 V",23.73240000
"BD-210397 c","BD-210397",1,,4.80000000,"K7 V",23.73240000
"HD 74698 b","HD 74698",1,,0.07000000,"G5 V",52.06480000
"HD 74698 c","HD 74698",1,,0.40000000,"G5 V",52.06480000
"HD 94771 b","HD 94771",1,,0.53000000,"G3/G5 V",57.78070000
"TOI-2018 b","TOI-2018",1,2.26800000,0.02894644,"K V",27.99560000
"Kepler-1759 b","Kepler-1759",1,0.90377910,,,385.34800000
"TOI-6478 b","TOI-6478",2,4.60000000,,"M4.0+/-0.5",38.60570000
"Kepler-313 b","Kepler-313",1,2.53000000,,,
"Kepler-1760 b","Kepler-1760",1,2.28995546,,,
"Kepler-1761 b","Kepler-1761",1,1.39109603,,,221.18600000
"Kepler-920 b","Kepler-920",1,2.42000000,,,1001.68000000
"Kepler-921 b","Kepler-921",1,2.87000000,,,934.49000000
"rho CrB e","rho CrB",1,,0.01167297,"G0",17.46710000
"TOI-1634 c","TOI-1634",2,,,,35.27360000
"HD 22946 d","HD 22946",1,2.60700000,0.08359857,,62.77920000
"HIP 81208 C b","HIP 81208 C",3,,14.80000000,"M",147.53300000
"MOA-2022-BLG-249L b","MOA-2022-BLG-249L",1,,0.01519688,,2000.00000000
"DMPP-4 b","DMPP-4",1,,0.03838549,"F5-F8 V",25.32840000
"TOI-1470 c","TOI-1470",1,2.47000000,0.02277959,"M1.5 V",51.95030000
"GJ 367 c","GJ 367",1,,0.01299443,"M1.0 V",9.41263000
"GJ 367 d","GJ 367",1,,0.01897250,"M1.0 V",9.41263000
"HN Lib b","HN Lib",1,,0.01717908,"M4.0 V",6.24442000
"TOI-1052 c","TOI-1052",1,,0.10791987,,129.80400000
"HD 6860 b","HD 6860",1,,28.26000000,"M0 III",61.12469000
"HD 112300 b","HD 112300",1,,15.83000000,"M1 III",62.07324000
"TOI-6109 b","TOI-6109",1,4.87040000,,"G3",151.73800000
"Kepler-922 b","Kepler-922",1,1.42000000,,,536.32300000
"TOI-6564 b","TOI-6564",1,16.39873876,0.69900000,,191.37200000
"Kepler-943 b","Kepler-943",1,5.93000000,,,2300.53000000
"Kepler-945 b","Kepler-945",1,2.63000000,,,1651.25000000
"HD 36384 b","HD 36384",1,,6.60000000,"M0 III",209.30900000
"MWC 758 c","MWC 758",1,,,"A8Ve",159.53700000
"Kepler-944 b","Kepler-944",1,2.63000000,,,1349.43000000
"TOI-4600 c","TOI-4600",1,9.42000000,9.27000000,"K V",216.05600000
"Kepler-942 b","Kepler-942",1,2.13000000,,,216.35400000
"Kepler-120 c","Kepler-120",1,1.53000000,,,388.63000000
"TOI-6628 b","TOI-6628",1,10.98480109,0.74000000,,320.52700000
"TOI-198 b","TOI-198",1,1.36000000,0.00997394,,23.72620000
"HD 73256 c","HD 73256",1,,16.00000000,"G8 IV",36.70800000
"HD 75302 b","HD 75302",1,,5.40000000,"G5 V",30.32880000
"HD 108202 b","HD 108202",1,,3.00000000,"K4/5 V",38.68460000
"HD 135625 b","HD 135625",1,,2.30000000,"G3 IV/V",56.51800000
"HD 185283 b","HD 185283",1,,1.30000000,"K3 V",31.39500000
"GJ 9404 b","GJ 9404",1,,0.03744159,,23.88390000
"HIP 29442 c","TOI-469",1,1.55100000,0.01415858,,68.19200000
"HIP 29442 d","TOI-469",1,1.53800000,0.01617225,,68.19200000
"KMT-2021-BLG-2010L b","KMT-2021-BLG-2010L",1,,1.07000000,,7090.00000000
"KMT-2022-BLG-0371L b","KMT-2022-BLG-0371L",1,,0.26000000,,7140.00000000
"KMT-2022-BLG-1013L b","KMT-2022-BLG-1013L",1,,0.31000000,,7710.00000000
"Kepler-1651 b","Kepler-1651",2,1.84000000,,,66.40740000
"HD 99492 c","HD 99492",2,,0.05631970,"K2 V",18.20380000
"75 Cet c","75 Cet",2,,0.91200000,"G3 III",82.96130000
"HIP 113103 b","HIP 113103",1,1.82900000,,,46.21220000
"HIP 113103 c","HIP 113103",1,2.40000000,,,46.21220000
